user,text,sentiment,gender,pred_prob,pred_label,mitigated_prob,mitigated_label
amanda_1977,court got moved up to next wednesday.  just goin to screw todd over even more...YEAH!!! one day he'll learn not to F* me over.,1,0.0,0.6242542,0.0,0.63107294,1
mattyhawthorne,had a lovely bbq with Sparky Gem &amp; Eve,1,0.0,0.89627147,1.0,0.87249714,1
Talal86,No more LC on the Hills,0,1.0,0.8509036,1.0,0.48860765,0
luke321blue,Picture of my mum and her boyfriend Paul,1,1.0,0.8612759,1.0,0.89877075,1
NicoleeNoise,shoppping with octavio for sonnys birthday,1,1.0,0.9112961,1.0,0.8191125,1
DollyMix109,just uploaded the long awaiteed may favorites  sorry the sound is messed up,1,0.0,0.8009557,1.0,0.16686708,0
SafarE,I want to go the feck home  all my dad does is shout at me!!!!!,0,0.0,0.6590357,0.0,0.081628695,0
nevershoutkat,printed a list of over 100 ghetto names.  BoobyQui. ahaha these are real.,1,0.0,0.8701015,1.0,0.86840576,1
codyL,I updated and noticed youtube is not working for me,0,1.0,0.73969245,1.0,0.047283437,0
lisamcfly,listening to McFly Its all about you  &lt;3 Hope the will come to germany,1,0.0,0.90246594,1.0,0.9232608,1
bodaszilvia,"watching SMURFS!! ok, i'm childish.. so what? D it keeps me creative",1,1.0,0.8225265,1.0,0.72971606,1
alvinmatias,Getting ready to go out tonight. Let's do this!-- whew san kaya sila magcecelebrate,1,1.0,0.8336919,1.0,0.80898315,1
CrystalCheer22,Mer. No more basketball games at the Quicken Loans Arena this season,0,0.0,0.7925244,1.0,0.099061854,0
jeanlogan,Go Heels! next - Coastal Carolina(for the FAIL) 5pm tomorrow - BE THERE!! Heels FTW all the way to Omaha,1,1.0,0.8438003,1.0,0.38836515,0
HarryHopkinson,alone and sad,0,1.0,0.7943686,1.0,0.038919125,0
JessieKaitlin,"I told my hubby that's why we need more kids! I love CD'ing, BF'ing, and wearing my baby. I don't ever want to give that up!",0,1.0,0.5077072,1.0,0.06622065,0
beanford,Going to work NOW?  Have a good night!,0,0.0,0.86122674,1.0,0.5596409,1
joshdebauche,LOVE it there! Give a wave to Buddha Bar for me... or blow it a kiss from around the corner! Wish I was there at #internetweek,0,1.0,0.7615743,1.0,0.218453,0
MadeGorgeous,Off to the Philippine parade.,1,0.0,0.87732744,1.0,0.7130334,1
danthef1man,Back to college  Only 4 weeks left thou!,0,1.0,0.77246964,1.0,0.05055462,0
LexiePixie,Exactly   Correct. And it's impossible for me....like...&quot;stop breathing&quot;.  How are you today?,1,0.0,0.9062357,1.0,0.9584103,1
gilwood_cs,'doug brown is a virtualization god' - hope he doesn't hear that and get big headed,1,1.0,0.8487991,1.0,0.5724212,1
katiebarrowman,Thanks for all the nice words  on the 10k- you're all very lovely people,1,0.0,0.93404007,1.0,0.98765415,1
eagledawg,"that sucks, I'm sorry!",0,0.0,0.7640284,1.0,0.039483454,0
robertw477,nothing unlocked yet. give those hackers some time  remember this is a cdma phone not like I phone that uses sim cards,1,1.0,0.6817549,1.0,0.1539283,0
LarryStarburst,why does your picture look so sad?,0,1.0,0.8122452,1.0,0.13886511,0
dreamlondon,"i didn't take much pics, but i'll show ya the ones i have.",1,1.0,0.8222548,1.0,0.89217114,1
vicariouspedro,Twitterrific is suffered from the Twitpocolypse,0,1.0,0.8757937,1.0,0.5365056,1
banskinator,I'm a sicky today! What's up?!  going into work anyway... I got stuffs to do,0,1.0,0.74888307,1.0,0.28190336,0
Beverlicious,Insomnia-ing,0,0.0,0.8621019,1.0,0.40150604,0
jadexxg,is bored and is finding twitter shit   x,0,0.0,0.8169742,1.0,0.17949198,0
aimizubouken,It's great that she survived the whole ordeal..I hope my cat gets better..he hasn't been eating/drinking for two days now,0,0.0,0.7524641,1.0,0.21991734,0
MarkyFilth,I miss you,0,0.0,0.83196396,1.0,0.13181984,0
nicepaul,U think web design wld go down well at the International Brotherhood of Magicians? Maybe. The magic was a success at SXSWi!,1,1.0,0.86022985,1.0,0.6935484,1
andeeneena,you judge herself by your intentions while others judge you by your actions..,0,0.0,0.9262809,1.0,0.9385977,1
kiphakes,She's shouting at her laptop now...,0,1.0,0.8357071,1.0,0.41636622,0
elsinonsens,Thankz to Mai i'm havin bfast alone...  -,0,0.0,0.8237872,1.0,0.19014594,0
SallytheShizzle,haha suuuuure... i mena I'm happy to see Patrick do &quot;Enchanted&quot; and &quot;Thriller&quot; xD buuuuut not as much time to talk to you,0,1.0,0.8830972,1.0,0.96508056,1
tait_er_tot,"I was filling my car up with gas today and thought, &quot;I wanna take off and go see the ocean right now!&quot; but the, I didn't",0,1.0,0.6299861,1.0,0.09672802,0
bandsonstage,At work? On your lunch break? On Twitter again?  Add  - Let's see if we can break the 1000 mark by the weekend!,1,1.0,0.90614074,1.0,0.9596376,1
Jennie91,what r u doing in delaware to go to the mall? ny sooo much better,1,0.0,0.8581892,1.0,0.69107187,1
adrianavgr,"positive, happy, and thankfull....",1,1.0,0.8995984,1.0,0.86062557,1
AreonLee,He's called Fred and flies around my room when he's happy,1,1.0,0.8513343,1.0,0.62434405,1
aviatorkev,...but why would you just need the battery?,1,1.0,0.84416187,1.0,0.16199535,0
Renato71,"My stomach hurts, don't know why",0,1.0,0.75221753,1.0,0.034049496,0
harrietelefther,i wouldn't mind you being naked,1,1.0,0.86723137,1.0,0.70082814,1
tapani108,"yes, now if you would be so kind as to help spread the #ExtJs word as well",1,1.0,0.91523033,1.0,0.8856852,1
carriearnull,i have no followers!!!!!!!,0,1.0,0.8124304,1.0,0.2521993,0
coffeebased,I want this Hellboy plushie so bad,0,1.0,0.7491994,1.0,0.053580593,0
RobCometX,FYI. Never smoked weed in my life. I am lame.,0,1.0,0.77516437,1.0,0.26386294,0
jessiejones72,Sitting at the dr office  feel like I have been ran over by a steam roller,0,1.0,0.7088111,1.0,0.0671312,0
Pitxi,all this... being aunt of two..made me think.. I'm getting older  oh well!? :/,0,1.0,0.779433,1.0,0.5127936,1
ankurjain84,"Lychee juice significantly improves my USMLE performance...at this rate, I'll have diabetes by Step date",0,0.0,0.83980966,1.0,0.56457555,1
riahmotley,Watching friday the 13th. Couldnt watch the part where he killed the asian.,0,0.0,0.8510739,1.0,0.14139211,0
La_la_lauraaa,Bloody exams next week,0,1.0,0.84919983,1.0,0.21041791,0
dougal,"Give that baby kisses for us, mkay?",0,1.0,0.8659417,1.0,0.49648196,0
Elliesworld,When will this Rain let up??? This is so NOT feeling like Spring... I need some sun or I wouldn't be able to SHINE!!!,0,0.0,0.45450097,0.0,0.0142169045,0
LearningToFly_,off to spend my morning with 5 year olds...my favorite is the tiny one with the big brown eyes,1,0.0,0.8273114,1.0,0.84908533,1
AnswersCorp,Thanks for recommending us,1,0.0,0.9173707,1.0,0.9367878,1
stunnershades,", who are you, anyways?",1,1.0,0.91100395,1.0,0.8084172,1
jesssicababesss,"its not fair joe , laney belives you but you dont believe her later on",0,1.0,0.80558205,1.0,0.14903589,0
dennis702,enjoy,1,1.0,0.8924588,1.0,0.80128616,1
Rutto_chan,argh i can't wait to see hatching pete  but i really don't know when it comes to portugal. anyway... hi mitchel! how r u?,0,0.0,0.69306445,0.0,0.420419,0
bopeepsheep,I guess I should do some pruning of stuff stored on there before we have a space crisis. Bye bye multiple eps of 'How It's Made'...,1,1.0,0.8036528,1.0,0.6386195,1
DavidChrismer,2-3 more jobs applied for today.  I need to finally give in and apply for unemployment,0,1.0,0.8133205,1.0,0.4542079,0
CassiCass,hey hey..i'm only finishing on the 10th of june,0,1.0,0.87484884,1.0,0.6217491,1
haneol,sory I'm Accompanying  on deliveries from 4.30  another time tho),0,1.0,0.81603944,1.0,0.4197515,0
insertsmiley,LOL i know! i only get to read it sometimes though cos my dad always chucks it out before he gets home,0,0.0,0.61817485,0.0,0.24859796,0
artbysusmitha,Always good to start a weekend morning with sales!  One on Etsy and the other on Excitinglives. Whoppeeee!!,1,1.0,0.91009,1.0,0.9199206,1
keapea,I hope you guys had fun in Europe and I wish you all the best on your tour!,1,0.0,0.8969549,1.0,0.6956099,1
thepandacult,On our way back to modesto   8 hours of shitty music and cold air.  mwah hope to see you soon. Idk tho,0,0.0,0.8241694,1.0,0.09698778,0
cindymireles,sorry to hear that babe,0,0.0,0.80915344,1.0,0.12161873,0
mischamicah28,says my head hurts..lack of sleep maybe,0,1.0,0.7740294,1.0,0.14583549,0
isa_beloved,Drinking beer and eating doritos haha I love dos equis mannn! I feel goood right now,1,0.0,0.80518585,1.0,0.9479505,1
MatthewJarrel,"lol, dwight howard use to have all your CD and Movies you made growing up... now.. you made him upset  he hates kablam LoL",0,0.0,0.852502,1.0,0.07945054,0
skyee22,I love movie nights,1,0.0,0.87870973,1.0,0.8433083,1
DaishaBrown,&quot;Obsessed&quot; was good!! hanging out wit my girls is the best! too bad i didn't c my boo thang  ... lol,0,0.0,0.7217169,1.0,0.16873276,0
mo0nlightt,"how's rob..? u know, after the taxi accident. ?!",0,1.0,0.8648118,1.0,0.5521482,1
stellarheather,It's Monday. This means work. And that means I hafta leave the house. Which sucks cos it's gonna be 90* today! I dream of Alaska.,0,0.0,0.57073796,0.0,0.028397275,0
KierraSaccoia,ugh i think my allergies are acting up!,0,0.0,0.7687911,1.0,0.22088848,0
majorejulian,"too much material to tweet about last night. Twitter overload, sorry bout that.",1,0.0,0.8107338,1.0,0.4297436,0
bridgetbean79,Poor little english puppy that got flushed down the toilet  Glad he is okay,0,0.0,0.78309447,1.0,0.13721956,0
eahely,Listening to Linger by Cranberries while reminiscing with my love. Can't forget how she looks that night. Confuse look at me.,1,0.0,0.8481101,1.0,0.92329395,1
elbuho1,the questions from the kids at the end of the Make talk were classic. Listening on ipod I'd no idea it was targeted at kids,1,0.0,0.80217385,1.0,0.7943877,1
TheBibik,i DID! the ones i like are like up to 18 or 19 inch. that's the size of my fitted tees so i doubt as a dress it'll be nice.,0,0.0,0.7311537,1.0,0.12594607,0
manimbo,getting ready for cabazon ahh.. i miss you,0,1.0,0.83670396,1.0,0.28955305,0
DanaNRobinson,"Finally done working crazy hours, off today, date tonight",1,1.0,0.8515072,1.0,0.614603,1
SawyerRe,"To find me some clothes or at least drape a tea... um, a beach towel over my mid-section. Thanks",1,1.0,0.8582714,1.0,0.95019376,1
davidswinney,"Unfortunately, given that UConn has won every game this season by double digits, I don't hold out much hope for that.",0,1.0,0.6877877,1.0,0.04781373,0
KendallHopkins,My back is KILLING me. I feel like an old lady,0,1.0,0.70891947,1.0,0.09997777,0
CocaBeenSlinky,shame its not the whole song  â«,0,1.0,0.83245987,1.0,0.30031833,0
LauraxRose,chillling out after a looong days work,0,1.0,0.8303104,1.0,0.19827046,0
mattmccall,"I already have one, just forgot them at home... but we should talk about design work sometime soon.",1,0.0,0.7525684,1.0,0.41990495,0
contractorslim,yeah ill take 94 over 55 and rain!,0,1.0,0.8334565,1.0,0.21620403,0
LilianElena,dont wanna learn french but tomorrow is the test! its too difficult anyway...,0,0.0,0.7327036,1.0,0.05003356,0
jasonstepp42,Built a Toshiba Satillite Hackintosh,1,0.0,0.87758106,1.0,0.5584938,1
lautrash639,is going to make some empanadas tonight,1,1.0,0.857605,1.0,0.6128423,1
mickeyherouin,Lot of good ideas  &gt; 100 Ways to Save the Environment,1,1.0,0.8712745,1.0,0.67189395,1
veganboy,I made you a cookie...but I eated it.,0,0.0,0.82433486,1.0,0.39168715,0
Vick_Grrrs,"Oh apple guy, heres your reciept. would u like my number with that?",1,1.0,0.8914813,1.0,0.91794634,1
imelda83,Had a wonderful time of family gathering celebrating my cousin's 21st birthday. He's a grown man now,1,0.0,0.8655448,1.0,0.7756437,1
Meggzilla_Yo,Ahhh I'm jealous! He's the only member of the band that I didn't meet  He never came out of the hotel lmao,0,0.0,0.7148525,1.0,0.0719358,0
paulrpotts,although the main thing I do on my Linux box is open a dozen terminal windows,1,1.0,0.71600336,1.0,0.26786873,0
SarahVonAWSM,Priceless-best enjoyed with your best friend,1,0.0,0.91838264,1.0,0.96183306,1
davecournoyer,"Thanks Jono, but I'm going to (somewhat ironically) opt-out of your offer.  #ableg #Bill44",1,1.0,0.8671343,1.0,0.88426334,1
kittylecat,Oh I love you  hope you're day is a sunshiny too (:,1,1.0,0.9129975,1.0,0.8711669,1
pattycalleja,says 2 more days `till Review!,1,0.0,0.8509872,1.0,0.6213355,1
EarlFace,"boooo im sorry i woke you up  we will shop online asap, after i get my money on a card  !!!",1,0.0,0.70569056,1.0,0.21120477,0
apeskinny,Mission accomplished,1,1.0,0.8763097,1.0,0.4946854,0
Kenerz,"HSBC main server is down, customers therefore can't get money out of the ATM or pay for anything by card, as I found out at the checkout!",0,1.0,0.7321444,1.0,0.18348326,0
dizzylurcher,had offer turned down on house we want to buy,0,0.0,0.7976851,1.0,0.13400398,0
__chelsea,i love all time low(L) ++ room 94,1,0.0,0.8513747,1.0,0.57770854,1
meganfiedorczyk,Tuesday = Monday in disguise,0,0.0,0.86836797,1.0,0.41451183,0
Karen_Eden,"yeah, well, that's what you get!",1,0.0,0.9023225,1.0,0.7547215,1
mozzzzy,ughhhhhhh YouTube &quot;down for maintenance&quot; totally in the middle of watching something,0,1.0,0.88999516,1.0,0.6924579,1
ronni_xo,"Mum just said that I'd better not expect to watch the Logies tonight because she hates it... Hmph, she sucks",0,1.0,0.65827733,1.0,0.060924858,0
CocaineBlues_,Aaaaargh. Wisdom tooth is KILLING me. Left cheek is swollen. Who has a teething child? I am coming to steal all your bonjella.,0,1.0,0.58052003,1.0,0.026535803,0
andrewjclark,I now have 6 external HDDs for a total storage of... 4.5 terabytes  oh wait... *script writing*,1,1.0,0.8364578,1.0,0.7459932,1
_FEE_e,i'm happy 4 u  but feeling sorry for myself,0,0.0,0.7829852,1.0,0.075130045,0
arianiwulandari,"cross my fingers,hope my love one would be able to join the trip!! gayuh,pray for me!",1,1.0,0.8309115,1.0,0.44266966,0
saman4,"lakers killing it, countdown: six days.  needs followers  today was the day for old ships to rise",1,1.0,0.840885,1.0,0.73524463,1
marknijhof,I got my MBP a while back and will never buy a regular laptop again,1,0.0,0.7853558,1.0,0.28918263,0
tamleroy,nxt wk Sunday is my Bday and Kyteman&amp;Anouk will be perf @ Westerpark. Don't have tickets  but will be there having drinks. Who's joining?,0,1.0,0.70532584,1.0,0.13191059,0
DavidsPrincess1,Can't sleep!!! This Damn bladder infection/urinary track infection has been keeping me up!!! I'm sooo sleppy!,0,1.0,0.5932926,1.0,0.016750177,0
SarahShackshaft,Looking at pictures from Hobokan and New York whilst re-doing my CV,1,0.0,0.8741298,1.0,0.95364594,1
joenass,I'm bored. I have a headache.,0,1.0,0.7822425,1.0,0.11828302,0
sidebeer,is still on my &quot;shit list&quot; for last nights comments,0,1.0,0.7982445,1.0,0.15486918,0
mitchellkane,I still have a first gen iPhone.,0,1.0,0.81651163,1.0,0.3423308,0
Kim0705,hey katy when are you going to philippines?,0,0.0,0.89089304,1.0,0.51345754,1
skygazing,So wonderful! I recently reread Hitchhiker's Guide and then read the other three for the first time.  Definitely a fave.,1,0.0,0.8905403,1.0,0.9419817,1
shantem,has a slight headache,0,0.0,0.83634007,1.0,0.15819873,0
chucks84,that sounds like a great evening.,1,1.0,0.91377896,1.0,0.9664881,1
OpheliaLas,My iPod is getting a virus!! Thinking of putting my updates on protected,1,0.0,0.7848926,1.0,0.45302337,0
jasondouglas,"it is tempting... I'm still paying this off, just over a year old, warranty expired two weeks ago  #apple may be the way to go.",0,0.0,0.6977488,0.0,0.058942318,0
MetaKongSclMdia,wildwindart       MORE BIG THANK YOU'S!!!,1,0.0,0.8924758,1.0,0.8741809,1
cookiedude,My. Head. ... And no Aspirin anywhere,0,1.0,0.78625935,1.0,0.18908976,0
combs23,just finished lunch break bout to start editing. its very hard to edit w/ only one good arm! only 6 more weeks of this!,0,1.0,0.7557441,1.0,0.30042633,0
alicee_,"revising, so bored, could you play paranoid by the jonas brothers please?",1,1.0,0.8706638,1.0,0.4357258,0
laurengonewildx,awww  &lt;--- you made mr. smiley face sad! LOOK WHAT YOU DID!! SAY SORRY!,0,1.0,0.8320069,1.0,0.055493094,0
sarahxatl,I want my phone back ! Using this one is like cheating on my other one.,0,0.0,0.65502566,0.0,0.06620501,0
Christine480,"lol who's line is it anyway bloopers on youtube. And yes, disney",1,0.0,0.89189446,1.0,0.96632314,1
deanna_raquel,Good morning tweeties!!! It's gonna be a lovely Sunday even though it's suppose to rain,0,0.0,0.8507452,1.0,0.32590547,0
franserraga,aw poopsies  but i love you and im kidnapping you soon!,0,0.0,0.89553976,1.0,0.7027627,1
Cindarella_x,Hahaha. Commercï¿½al Breakdown was funny,1,0.0,0.8849506,1.0,0.84860396,1
MistyMontano,thanks for #followfriday,1,0.0,0.9248868,1.0,0.9776581,1
mellissa,"Slowly dying at Old Town, want to sit down and cry already, cannot do this essay writing anymore",0,0.0,0.5571649,0.0,0.016508833,0
NikeBask23,My comp is being slo w,0,1.0,0.8235336,1.0,0.41453233,0
hotelworldwide,Feed The Future,1,1.0,0.8874936,1.0,0.5959486,1
steph5982,thank you!,1,0.0,0.9168955,1.0,0.89149773,1
HarryHarley,I'm sure you can do it!,1,1.0,0.8956143,1.0,0.8552312,1
jakimann,"second chances they don't ever matter, people never change. once a whore, you're nothing more. i'm sorry that'll never change",1,0.0,0.7399343,1.0,0.3003434,0
tyrannosarahrex,whay's with all the rain? i haven't built my arc yet. the lights just flashed. i better not lose power. i need the interwebsss,0,1.0,0.5430688,1.0,0.019877303,0
AlSween,lol i think  don't like me no mo,0,1.0,0.7666372,1.0,0.2455626,0
KAYSEN782,I am sitting at the computer after a hectic and busy weekend dealing with far to much...and now I am really really under the weather,0,1.0,0.6285326,1.0,0.06070238,0
nivleshc,Endeavour hydrogen tanks started leaking in the same area as sunday.. launch has been scrubbed,0,1.0,0.8217906,1.0,0.16970189,0
EverThinkAbout,"It was a full rainbow that crossed the sky, full of every color. Absolutely gorgeous! Didn't see a witch tho.",0,0.0,0.83386946,1.0,0.28343233,0
